#Firmware: MS2/Extra release 3.3.1  20131206 18:45GMT(c)KC/JSM/JB   MS2
ToothTime,Time
ms,ms
0.85536,2287.8984
0.86592,2288.7644
0.86724,2289.6316
0.86856,2290.5002
0.87252,2291.3728
0.87384,2292.2466
0.87384,2293.1204
0.87648,2293.9968
0.8778,2294.8745
0.8778,2295.7522
0.87714,2296.6294
0.87912,2297.5085
0.87912,2298.3877
0.88044,2299.268
0.88044,2300.1484
0.87978,2301.0283
0.87978,2301.9082
0.8811,2302.7893
0.87912,2303.6685
0.87846,2304.5469
0.87648,2305.4233
0.87384,2306.297
0.87384,2307.171
0.8745,2308.0454
0.87186,2308.9172
0.87252,2309.7898
0.8712,2310.661
0.8712,2311.532
0.87054,2312.4026
0.88374,2313.2864
0.85602,2314.1423
0.87252,2315.015
0.87516,2315.8901
0.87582,2316.7659
0.87846,2317.6443
0.87846,2318.5227
0.88176,2319.4045
0.88242,2320.2869
0.88308,2321.17
0.8844,2322.0544
0.88242,2322.9368
0.8844,2323.8213
0.88308,2324.7043
0.88242,2325.5867
0.88572,2326.4724
0.88638,2327.359
2.62746,2329.9863
0.89364,2330.88
0.87054,2331.7505
0.86988,2332.6204
0.8712,2333.4915
0.8712,2334.3625
0.86988,2335.2324
0.86922,2336.1016
0.86922,2336.9707
0.86922,2337.8398
0.86922,2338.709
0.87978,2339.5889
0.858,2340.4468
0.8712,2341.3179
0.87054,2342.1885
0.87252,2343.061
0.87714,2343.9382
0.87714,2344.8154
0.8778,2345.693
0.88044,2346.5735
0.88044,2347.4539
0.8811,2348.335
0.88044,2349.2153
0.88242,2350.0977
0.88176,2350.9795
0.88308,2351.8625
0.88374,2352.7463
0.88308,2353.6294
0.88308,2354.5125
0.8844,2355.397
0.88374,2356.2808
0.88176,2357.1626
0.8811,2358.0437
0.87846,2358.922
0.87714,2359.7993
0.87912,2360.6785
0.87648,2361.555
0.87648,2362.4314
0.87582,2363.3071
0.87516,2364.1824
0.87516,2365.0576
0.88836,2365.946
0.85866,2366.8047
0.87714,2367.682
0.87912,2368.561
0.87912,2369.4402
0.88242,2370.3225
0.88308,2371.2056
0.88572,2372.0913
0.88704,2372.9783
0.88638,2373.8647
0.88836,2374.7532
0.88638,2375.6396
0.88704,2376.5266
0.88704,2377.4136
0.88638,2378.3
0.88836,2379.1885
0.89034,2380.0789
2.6367,2382.7156
0.89694,2383.6125
0.87186,2384.4844
0.87318,2385.3577
0.87318,2386.231
0.87384,2387.1047
0.87384,2387.9785
0.87186,2388.8503
0.87186,2389.7222
0.87252,2390.5947
0.8712,2391.4658
0.88308,2392.3489
0.8613,2393.2102
0.87318,2394.0835
0.87384,2394.9573
0.87384,2395.831
0.87912,2396.7102
0.87912,2397.5894
0.87846,2398.4678
0.88308,2399.3508
0.88176,2400.2327
0.88242,2401.115
0.88308,2401.998
0.88308,2402.881
0.88374,2403.765
0.88506,2404.65
0.88374,2405.5337
0.88374,2406.4175
0.88308,2407.3005
0.88308,2408.1836
0.88176,2409.0654
0.87912,2409.9446
0.87714,2410.8218
0.87516,2411.697
0.87384,2412.5708
0.87384,2413.4446
0.87384,2414.3184
0.87252,2415.191
0.8712,2416.062
0.87252,2416.9346
0.87054,2417.8052
0.88506,2418.6902
0.85536,2419.5457
0.87252,2420.4182
0.87582,2421.294
0.87516,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
0.0,2422.1692
MARK 008
0.8679,2423.037
0.86592,2423.903
0.86394,2424.767
0.86526,2425.6323
0.86394,2426.4963
0.87846,2427.3748
0.84876,2428.2236
0.86592,2429.0896
0.86922,2429.9587
0.86856,2430.8274
0.8712,2431.6985
0.87318,2432.5718
0.8745,2433.4463
0.87582,2434.322
0.87714,2435.1992
0.87648,2436.0757
0.87648,2436.9521
0.87648,2437.8286
0.87516,2438.7039
0.87648,2439.5803
0.8778,2440.458
0.87912,2441.3372
2.60304,2443.9402
0.88704,2444.8271
0.8613,2445.6885
0.86196,2446.5505
0.86328,2447.4138
0.86262,2448.2764
0.86262,2449.139
0.86196,2450.001
0.86196,2450.863
0.8613,2451.7244
0.86196,2452.5864
0.87186,2453.4583
0.85206,2454.3103
0.86262,2455.1729
0.86328,2456.0361
0.86394,2456.9001
0.8679,2457.768
0.86922,2458.6372
0.86922,2459.5063
0.8712,2460.3774
0.87186,2461.2493
0.87186,2462.121
0.87186,2462.993
0.87318,2463.8662
0.87318,2464.7395
0.8745,2465.614
0.87582,2466.4897
0.8745,2467.3643
0.87648,2468.2407
0.87648,2469.1172
0.87582,2469.993
0.8745,2470.8674
0.87252,2471.74
0.87054,2472.6106
0.86988,2473.4805
0.86988,2474.3503
0.86922,2475.2195
0.86856,2476.0881
0.86592,2476.954
0.86724,2477.8213
0.86592,2478.6873
0.87912,2479.5664
0.85074,2480.4172
0.86724,2481.2844
0.86922,2482.1536
0.87054,2483.0242
0.87252,2483.8967
0.87318,2484.77
0.87648,2485.6465
0.87648,2486.523
0.8778,2487.4006
0.87912,2488.2798
0.87714,2489.157
0.87846,2490.0354
0.8778,2490.913
0.87714,2491.7903
0.8811,2492.6714
0.88044,2493.5518
2.61096,2496.1626
0.88968,2497.0522
0.86526,2497.9175
0.86592,2498.7834
0.86592,2499.6494
0.86658,2500.516
0.86526,2501.3813
0.8646,2502.2458
0.8646,2503.1104
0.86394,2503.9744
0.8646,2504.8389
0.8745,2505.7134
0.85338,2506.5667
0.86592,2507.4326
0.8646,2508.297
0.86658,2509.1638
0.87054,2510.0344
0.8712,2510.9055
0.87186,2511.7773
0.87384,2512.6511
0.8745,2513.5256
0.87516,2514.401
0.8745,2515.2754
0.87582,2516.1511
0.87582,2517.0269
0.8778,2517.9045
0.8778,2518.7822
0.87714,2519.6594
0.87714,2520.5366
0.8778,2521.4143
0.8778,2522.292
0.87516,2523.1672
0.87384,2524.041
0.87252,2524.9136
0.87054,2525.7842
0.87252,2526.6567
0.87054,2527.5273
0.86988,2528.3972
0.86922,2529.2664
0.86856,2530.135
0.8679,2531.003
0.88176,2531.8848
0.85272,2532.7375
0.86988,2533.6074
0.87252,2534.48
0.87252,2535.3525
0.87582,2536.2283
0.87648,2537.1047
0.8778,2537.9824
0.88044,2538.8628
0.88044,2539.7432
0.88176,2540.625
0.8811,2541.506
0.88044,2542.3865
0.88176,2543.2683
0.8811,2544.1494
0.88374,2545.0332
0.88572,2545.919
2.62746,2548.5464
0.89496,2549.4414
0.8712,2550.3125
0.87186,2551.1843
0.87186,2552.0562
0.87252,2552.9287
0.87186,2553.8005
0.86988,2554.6704
0.87054,2555.541
0.87054,2556.4116
0.86988,2557.2815
0.8811,2558.1626
0.85998,2559.0225
0.87186,2559.8943
0.87252,2560.7668
0.87318,2561.6401
0.8778,2562.5178
0.87912,2563.397
0.87846,2564.2754
0.88242,2565.1577
0.88176,2566.0396
0.88242,2566.9219
0.88242,2567.8042
0.88308,2568.6873
0.88374,2569.571
0.88506,2570.456
0.8844,2571.3406
0.88374,2572.2244
0.8844,2573.109
0.88374,2573.9927
0.88308,2574.8757
0.8811,2575.7568
0.87846,2576.6353
0.87714,2577.5125
0.87582,2578.3882
0.87582,2579.264
0.87516,2580.1392
0.8745,2581.0137
0.87252,2581.8862
0.87318,2582.7595
0.87252,2583.632
0.88638,2584.5186
0.85734,2585.376
0.8745,2586.2505
0.87846,2587.129
0.8778,2588.0066
0.88044,2588.887
0.88176,2589.7688
0.88374,2590.6526
0.88572,2591.5383
0.88572,2592.424
0.88638,2593.3105
0.88506,2594.1956
0.88638,2595.082
0.8844,2595.9666
0.88572,2596.8523
0.88704,2597.7393
0.88638,2598.6257
2.62812,2601.254
0.89496,2602.149
0.86922,2603.018
0.86988,2603.888
0.87054,2604.7585
0.8712,2605.6296
0.87054,2606.5002
0.86988,2607.37
0.86922,2608.2393
0.87054,2609.1099
0.86988,2609.9797
0.87978,2610.8596
0.86064,2611.7202
0.87054,2612.5908
0.87186,2613.4626
0.87252,2614.3352
0.87582,2615.211
0.8778,2616.0886
0.87648,2616.965
0.87912,2617.8442
0.88044,2618.7246
0.87978,2619.6045
0.88044,2620.4849
0.8811,2621.366
0.88044,2622.2463
0.88242,2623.1287
0.88242,2624.011
0.8811,2624.892
0.8811,2625.7732
0.88176,2626.655
0.88044,2627.5354
0.87846,2628.4138
0.87648,2629.2903
0.8745,2630.1648
0.87318,2631.038
0.87384,2631.9119
0.87186,2632.7837
0.87186,2633.6555
0.86988,2634.5254
0.87054,2635.396
0.86922,2636.2651
0.88308,2637.1482
0.8547,2638.003
0.87186,2638.8748
0.87384,2639.7485
0.8745,2640.623
0.87714,2641.5002
0.8778,2642.378
0.88044,2643.2583
0.88176,2644.1401
0.88242,2645.0225
0.88374,2645.9062
0.8811,2646.7874
0.88308,2647.6704
0.88242,2648.5527
0.88044,2649.433
0.88506,2650.318
0.8844,2651.2026
2.61888,2653.8215
0.89034,2654.712
0.86658,2655.5786
0.86658,2656.4453
0.86724,2657.3125
0.86856,2658.1812
0.86724,2659.0483
0.86724,2659.9155
0.86658,2660.7822
0.86658,2661.649
0.86724,2662.516
0.8778,2663.3938
0.85602,2664.2498
0.86856,2665.1184
0.86856,2665.987
0.86922,2666.8562
0.87318,2667.7295
0.87384,2668.6033
0.8745,2669.4778
0.87648,2670.3542
0.87714,2671.2314
0.8778,2672.1091
0.87648,2672.9856
0.87846,2673.864
0.87912,2674.7432
0.87978,2675.623
0.87978,2676.503
0.88044,2677.3833
0.87912,2678.2625
0.8811,2679.1436
0.87978,2680.0234
0.8778,2680.9011
0.87582,2681.7769
0.87384,2682.6506
0.87186,2683.5225
0.87318,2684.3958
0.8712,2685.2668
0.87054,2686.1375
0.86922,2687.0066
0.86922,2687.8757
0.86856,2688.7444
0.88242,2689.6267
0.85272,2690.4795
0.8712,2691.3506
0.87318,2692.2239
0.87318,2693.0972
0.87648,2693.9736
0.87714,2694.8508
0.87912,2695.73
0.8811,2696.611
0.8811,2697.4922
0.88242,2698.3745
0.8811,2699.2556
0.88176,2700.1375
0.88176,2701.0193
0.88242,2701.9016
0.8844,2702.7861
0.8877,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
0.0,2703.6738
MARK 009
0.8745,2704.5483
0.8745,2705.4229
0.8745,2706.2974
0.87714,2707.1746
0.87846,2708.053
2.60634,2710.6594
0.88836,2711.5479
0.86328,2712.4111
0.86394,2713.2751
0.86394,2714.1392
0.8646,2715.0037
0.86394,2715.8677
0.86196,2716.7297
0.86262,2717.5923
0.86196,2718.4543
0.8613,2719.3157
0.87318,2720.189
0.85074,2721.0398
0.86328,2721.903
0.86328,2722.7664
0.86394,2723.6304
0.86856,2724.499
0.86856,2725.3677
0.86856,2726.2363
0.87186,2727.1082
0.87186,2727.98
0.87186,2728.8518
0.87252,2729.7244
0.87318,2730.5977
0.87318,2731.471
0.87516,2732.3462
0.87318,2733.2195
0.87318,2734.0928
0.87186,2734.9646
0.87186,2735.8364
0.87054,2736.707
0.8679,2737.575
0.86592,2738.441
0.8646,2739.3054
0.86262,2740.168
0.86394,2741.032
0.86328,2741.8953
0.86196,2742.7573
0.86064,2743.618
0.86196,2744.48
0.85998,2745.3398
0.8745,2746.2144
0.8448,2747.059
0.86196,2747.9211
0.86526,2748.7864
0.8646,2749.651
0.86658,2750.5176
0.86856,2751.3862
0.86988,2752.256
0.8712,2753.1272
0.87252,2753.9998
0.87252,2754.8723
0.87186,2755.7441
0.87318,2756.6174
0.8712,2757.4885
0.87318,2758.3618
0.8745,2759.2363
0.87582,2760.112
2.5971,2762.7092
0.88572,2763.595
0.85998,2764.4548
0.86064,2765.3154
0.8613,2766.1768
0.86064,2767.0374
0.86064,2767.898
0.85932,2768.7573
0.85932,2769.6167
0.85932,2770.476
0.85932,2771.3354
0.86922,2772.2046
0.84942,2773.054
0.85998,2773.9138
0.86064,2774.7744
0.86196,2775.6365
0.86592,2776.5024
0.86724,2777.3696
0.86658,2778.2363
0.86856,2779.105
0.87054,2779.9756
0.86988,2780.8455
0.87054,2781.716
0.8712,2782.5872
0.8712,2783.4583
0.87252,2784.3308
0.87252,2785.2034
0.8712,2786.0745
0.8712,2786.9456
0.87054,2787.8162
0.86988,2788.686
0.86724,2789.5532
0.86526,2790.4185
0.86262,2791.281
0.86262,2792.1436
0.86262,2793.006
0.8613,2793.8674
0.86196,2794.7295
0.85932,2795.5889
0.86064,2796.4495
0.85932,2797.3088
0.87252,2798.1814
0.84414,2799.0256
0.86196,2799.8877
0.86328,2800.751
0.8646,2801.6155
0.86592,2802.4814
0.8679,2803.3494
0.86988,2804.2192
0.87054,2805.0898
0.8712,2805.961
0.87252,2806.8335
0.8712,2807.7046
0.87252,2808.5771
0.8712,2809.4482
0.8712,2810.3193
0.87516,2811.1946
0.8745,2812.069
2.59446,2814.6636
0.8844,2815.548
0.85932,2816.4075
0.85932,2817.2668
0.85932,2818.1262
0.86064,2818.9868
0.85932,2819.8462
0.85866,2820.7048
0.858,2821.5627
0.85866,2822.4214
0.85866,2823.28
0.86922,2824.1492
0.84744,2824.9966
0.85998,2825.8564
0.85998,2826.7163
0.86064,2827.577
0.8646,2828.4414
0.86526,2829.3066
0.86592,2830.1726
0.8679,2831.0405
0.8679,2831.9084
0.86922,2832.7776
0.8679,2833.6455
0.86922,2834.5146
0.87054,2835.3853
0.8712,2836.2563
0.8712,2837.1274
0.87252,2838.0
0.87186,2838.8718
0.87384,2839.7456
0.87384,2840.6194
0.87252,2841.492
0.8712,2842.363
0.86988,2843.233
0.86856,2844.1016
0.86988,2844.9714
0.86724,2845.8386
0.86724,2846.7058
0.86592,2847.5718
0.86592,2848.4377
0.86526,2849.303
0.87912,2850.1821
0.84942,2851.0315
0.86724,2851.8987
0.87054,2852.7693
0.86988,2853.6392
0.87318,2854.5125
0.87318,2855.3857
0.87582,2856.2615
0.8778,2857.1392
0.87714,2858.0164
0.87912,2858.8955
0.87714,2859.7727
0.8778,2860.6504
0.8778,2861.528
0.87648,2862.4045
0.87912,2863.2837
0.88044,2864.164
2.60634,2866.7705
0.88836,2867.659
0.86262,2868.5215
0.8646,2869.386
0.8646,2870.2505
0.86526,2871.1157
0.8646,2871.9802
0.86328,2872.8435
0.8646,2873.708
0.8646,2874.5725
0.86328,2875.4358
0.87516,2876.311
0.85338,2877.1643
0.86526,2878.0295
0.86526,2878.8948
0.86592,2879.7607
0.87054,2880.6313
0.8712,2881.5024
0.86988,2882.3723
0.8745,2883.2468
0.87384,2884.1206
0.87384,2884.9944
0.8745,2885.869
0.87516,2886.7441
0.87582,2887.6199
0.87714,2888.497
0.87714,2889.3743
0.8778,2890.252
0.87714,2891.1292
0.8778,2892.0068
0.87714,2892.884
0.87516,2893.7593
0.87318,2894.6326
0.87054,2895.5032
0.86922,2896.3723
0.87054,2897.243
0.86856,2898.1116
0.8679,2898.9795
0.86592,2899.8455
0.86724,2900.7126
0.86526,2901.578
0.87978,2902.4578
0.85074,2903.3086
0.8679,2904.1765
0.87054,2905.047
0.87054,2905.9177
0.87318,2906.791
0.8745,2907.6655
0.87582,2908.5413
0.8778,2909.419
0.87846,2910.2974
0.87912,2911.1765
0.87846,2912.055
0.87912,2912.934
0.8778,2913.8118
0.87912,2914.691
0.88242,2915.5732
0.88242,2916.4556
2.62218,2919.0776
0.89496,2919.9727
0.87054,2920.8433
0.8712,2921.7144
0.87252,2922.587
0.87186,2923.4587
0.87252,2924.3313
0.86988,2925.2012
0.87054,2926.0718
0.87054,2926.9424
0.86988,2927.8123
0.88044,2928.6926
0.85932,2929.552
0.8712,2930.423
0.87054,2931.2937
0.87252,2932.1663
0.87516,2933.0415
0.87714,2933.9187
0.87648,2934.7952
0.87978,2935.675
0.88044,2936.5554
0.87978,2937.4353
0.8811,2938.3164
0.88176,2939.1982
0.88176,2940.08
0.88308,2940.9631
0.88308,2941.8462
0.8811,2942.7273
0.88044,2943.6077
0.8811,2944.4888
0.87846,2945.3672
0.87648,2946.2437
0.87384,2947.1174
0.87186,2947.9893
0.8712,2948.8604
0.8712,2949.7314
0.86988,2950.6013
0.86988,2951.4712
0.8679,2952.339
0.86856,2953.2078
0.8679,2954.0757
0.8811,2954.9568
0.85272,2955.8096
0.86988,2956.6794
0.87252,2957.552
0.87318,2958.4253
0.8745,2959.2998
0.87648,2960.1763
0.87846,2961.0547
0.87978,2961.9346
0.88044,2962.815
0.8811,2963.696
0.87978,2964.576
0.88176,2965.4578
0.88044,2966.3381
0.87978,2967.218
0.88374,2968.1018
0.88506,2968.9868
2.62416,2971.611
0.89298,2972.5042
0.86922,2973.3733
0.86922,2974.2424
0.87054,2975.113
0.87054,2975.9836
0.86988,2976.8535
0.86922,2977.7227
0.86922,2978.5918
0.8679,2979.4597
0.86922,2980.3289
0.87978,2981.2087
0.858,2982.0667
0.86988,2982.9365
0.87054,2983.8071
0.87186,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
0.0,2984.679
MARK 010
0.86526,2985.5442
0.86724,2986.4114
0.86592,2987.2773
0.86526,2988.1426
0.8646,2989.007
0.86526,2989.8723
0.86394,2990.7363
0.8778,2991.614
0.84876,2992.463
0.86724,2993.33
0.86856,2994.1987
0.86856,2995.0674
0.8712,2995.9385
0.87186,2996.8103
0.87384,2997.684
0.87582,2998.5598
0.87582,2999.4355
0.87714,3000.3127
0.87516,3001.188
0.87648,3002.0645
0.87582,3002.9402
0.87648,3003.8167
0.8778,3004.6943
0.88044,3005.5747
2.60832,3008.183
0.88902,3009.072
0.86526,3009.9373
0.86592,3010.8032
0.86526,3011.6685
0.86658,3012.5352
0.86592,3013.4011
0.86328,3014.2644
0.8646,3015.129
0.86394,3015.993
0.86328,3016.8562
0.8745,3017.7307
0.85272,3018.5835
0.8646,3019.448
0.86526,3020.3132
0.86592,3021.1792
0.87054,3022.0498
0.8712,3022.921
0.87054,3023.7915
0.8745,3024.666
0.8745,3025.5405
0.87384,3026.4143
0.87516,3027.2896
0.87516,3028.1648
0.87582,3029.0405
0.87714,3029.9177
0.87648,3030.7942
0.87648,3031.6707
0.87714,3032.5479
0.87714,3033.425
0.87648,3034.3015
0.87648,3035.178
0.87318,3036.0513
0.87252,3036.9238
0.8712,3037.795
0.8712,3038.666
0.87186,3039.5378
0.86988,3040.4077
0.86856,3041.2764
0.87054,3042.147
0.8679,3043.015
0.88308,3043.898
0.85338,3044.7512
0.8712,3045.6223
0.87384,3046.496
0.87318,3047.3694
0.87582,3048.245
0.8778,3049.1228
0.87846,3050.0012
0.8811,3050.8823
0.8811,3051.7634
0.8811,3052.6445
0.8811,3053.5256
0.88176,3054.4075
0.87978,3055.2874
0.88176,3056.1692
0.88242,3057.0515
0.88374,3057.9353
2.61426,3060.5496
0.88968,3061.4392
0.8646,3062.3037
0.86592,3063.1697
0.86592,3064.0356
0.86658,3064.9023
0.86658,3065.769
0.86526,3066.6343
0.86526,3067.4995
0.86526,3068.3647
0.86526,3069.23
0.87582,3070.1057
0.85602,3070.9617
0.86592,3071.8276
0.86724,3072.6948
0.86856,3073.5635
0.8712,3074.4346
0.87384,3075.3083
0.87252,3076.181
0.87516,3077.0562
0.87648,3077.9326
0.87582,3078.8083
0.87648,3079.6848
0.87714,3080.562
0.87714,3081.4392
0.87846,3082.3176
0.87846,3083.196
0.8778,3084.0737
0.8778,3084.9514
0.8778,3085.829
0.87582,3086.7048
0.8745,3087.5793
0.87252,3088.452
0.86922,3089.321
0.86922,3090.1902
0.86988,3091.06
0.8679,3091.928
0.86856,3092.7966
0.86658,3093.6633
0.86724,3094.5305
0.86658,3095.3972
0.87978,3096.277
0.8514,3097.1284
0.86856,3097.997
0.87054,3098.8677
0.8712,3099.7388
0.87252,3100.6113
0.87384,3101.485
0.87582,3102.3608
0.87714,3103.238
0.8778,3104.1157
0.87846,3104.9941
0.87648,3105.8706
0.87846,3106.749
0.87714,3107.6262
0.87714,3108.5034
0.88044,3109.3838
0.87912,3110.263
2.60568,3112.8687
0.88704,3113.7556
0.86262,3114.6182
0.86262,3115.4807
0.86328,3116.344
0.86394,3117.208
0.86328,3118.0713
0.86262,3118.9338
0.86262,3119.7964
0.86196,3120.6584
0.86262,3121.521
0.87186,3122.3928
0.85206,3123.2449
0.86262,3124.1074
0.86262,3124.97
0.8646,3125.8345
0.8679,3126.7024
0.8679,3127.5703
0.86922,3128.4395
0.8712,3129.3105
0.8712,3130.1816
0.87186,3131.0535
0.87252,3131.926
0.87252,3132.7986
0.87384,3133.6724
0.8745,3134.5469
0.8745,3135.4214
0.87318,3136.2947
0.87252,3137.1672
0.87318,3138.0405
0.87186,3138.9124
0.86988,3139.7822
0.8679,3140.6501
0.86592,3141.516
0.8646,3142.3806
0.86592,3143.2466
0.8646,3144.111
0.86328,3144.9744
0.86196,3145.8364
0.86328,3146.6997
0.8613,3147.561
0.87516,3148.4363
0.84546,3149.2817
0.86328,3150.145
0.86592,3151.011
0.86526,3151.8762
0.86922,3152.7454
0.86856,3153.614
0.87186,3154.4858
0.87318,3155.3591
0.87318,3156.2324
0.8745,3157.107
0.87384,3157.9807
0.87384,3158.8545
0.87384,3159.7283
0.87384,3160.602
0.87516,3161.4773
0.87648,3162.3538
2.59512,3164.949
0.88308,3165.832
0.85866,3166.6907
0.85932,3167.55
0.85932,3168.4094
0.85998,3169.2693
0.85998,3170.1292
0.85866,3170.9878
0.85866,3171.8464
0.85866,3172.705
0.85866,3173.5637
0.86988,3174.4336
0.8481,3175.2817
0.85932,3176.141
0.86064,3177.0017
0.8613,3177.863
0.86526,3178.7283
0.86592,3179.5942
0.86592,3180.4602
0.86922,3181.3293
0.86922,3182.1985
0.86922,3183.0676
0.86988,3183.9375
0.86988,3184.8074
0.8712,3185.6785
0.87318,3186.5518
0.87186,3187.4236
0.87186,3188.2954
0.87252,3189.168
0.87186,3190.0398
0.87186,3190.9116
0.86922,3191.7808
0.8679,3192.6487
0.86592,3193.5146
0.86394,3194.3787
0.86526,3195.244
0.86394,3196.108
0.86328,3196.9712
0.8613,3197.8325
0.86262,3198.695
0.86064,3199.5557
0.87516,3200.431
0.84546,3201.2764
0.86262,3202.139
0.86592,3203.005
0.86592,3203.8708
0.86856,3204.7395
0.86922,3205.6086
0.87186,3206.4805
0.87384,3207.3542
0.87384,3208.228
0.87384,3209.1018
0.8745,3209.9763
0.87384,3210.85
0.87384,3211.7239
0.8745,3212.5984
0.8778,3213.476
0.87846,3214.3545
2.61492,3216.9695
0.89364,3217.863
0.86922,3218.7322
0.87054,3219.6028
0.87054,3220.4734
0.87054,3221.344
0.86988,3222.2139
0.86856,3223.0825
0.86724,3223.9497
0.86856,3224.8184
0.8679,3225.6863
0.87846,3226.5647
0.858,3227.4226
0.86922,3228.2917
0.86988,3229.1616
0.8712,3230.0327
0.8745,3230.9072
0.87582,3231.783
0.87582,3232.6587
0.87846,3233.537
0.87912,3234.4163
0.87846,3235.2947
0.87912,3236.1738
0.87978,3237.0537
0.88044,3237.934
0.88176,3238.816
0.88242,3239.6982
0.88242,3240.5806
0.88308,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
0.0,3241.4636
MARK 011
0.858,3242.3215
0.85932,3243.181
0.86064,3244.0415
0.86262,3244.904
0.86328,3245.7673
0.86592,3246.6333
0.86658,3247.5
0.86724,3248.3672
0.8679,3249.235
0.86658,3250.1018
0.86856,3250.9705
0.86658,3251.8372
0.86724,3252.7043
0.87054,3253.575
0.86988,3254.4448
2.57796,3257.0227
0.87912,3257.9019
0.85338,3258.7551
0.8547,3259.6099
0.8547,3260.4646
0.85536,3261.32
0.8547,3262.1748
0.85338,3263.028
0.85338,3263.8813
0.85404,3264.7354
0.85338,3265.5886
0.8646,3266.4531
0.84282,3267.296
0.85536,3268.1514
0.85404,3269.0054
0.85602,3269.8613
0.85998,3270.7212
0.86064,3271.5818
0.86064,3272.4424
0.86328,3273.3057
0.86328,3274.169
0.86394,3275.033
0.86394,3275.897
0.8646,3276.7615
0.86526,3277.6267
0.86592,3278.4927
0.86724,3279.3599
0.86724,3280.227
0.86724,3281.0942
0.87054,3281.9648
0.87054,3282.8354
0.86922,3283.7046
0.86922,3284.5737
0.8679,3285.4417
0.86658,3286.3083
0.8679,3287.1763
0.86658,3288.043
0.86526,3288.9082
0.8646,3289.7727
0.8646,3290.6372
0.86262,3291.4998
0.87714,3292.377
0.8481,3293.225
0.86592,3294.091
0.86724,3294.9583
0.8679,3295.8262
0.87054,3296.6968
0.87186,3297.5686
0.87318,3298.442
0.87582,3299.3176
0.87516,3300.1929
0.87648,3301.0693
0.87516,3301.9446
0.87582,3302.8203
0.87516,3303.6956
0.87516,3304.5708
0.8778,3305.4485
0.87978,3306.3284
2.60832,3308.9368
0.88902,3309.8257
0.86526,3310.691
0.86592,3311.557
0.86592,3312.4229
0.86658,3313.2896
0.86658,3314.1562
0.86394,3315.0203
0.86526,3315.8855
0.86526,3316.7507
0.86394,3317.6147
0.87582,3318.4905
0.8547,3319.3452
0.86526,3320.2104
0.86658,3321.0771
0.86658,3321.9438
0.8712,3322.815
0.8712,3323.686
